Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"5155","ssms-2008","sql-server-2008","2014-12-25 13:49:28","3349551","8","2016-09-08 15:22:53","0","426671","2014-12-28 11:05:11"
"5156","call-by-reference","pass-by-reference","2014-12-28 10:18:28","3204551","6","2015-11-13 13:13:26","0","246246","2015-02-06 17:11:22"
"5158","group-by-time-interval","group-by","2014-12-29 06:56:59","1784834","0","","0","246246","2015-02-06 17:11:06"
"5159","group-by-all","group-by","2014-12-29 06:58:55","1784834","0","","0","246246","2015-02-06 17:10:46"
"5160","css-sibling","css-selectors","2014-12-29 10:53:42","106224","0","","0","106224","2014-12-29 10:53:42"
"5161","osx-yosemite10.10","osx-yosemite","2014-12-30 14:44:01","19679","31","2016-06-01 02:29:19","0","19679","2014-12-30 14:44:24"
"5162","order-by","sql-order-by","2014-12-30 17:13:02","426671","59","2017-05-09 15:13:34","0","426671","2014-12-30 17:13:02"
"5163","binary-system","binary","2015-01-01 05:32:44","3933332","1","2016-10-02 07:03:55","0","246246","2015-02-06 17:10:38"
"5164","binary-number","binary","2015-01-01 05:32:54","3933332","2","2016-06-15 06:18:28","0","246246","2015-02-06 17:10:36"
"5165","wordpress-permission","wordpress","2015-01-03 13:12:15","3933332","3","2015-05-14 14:36:36","0","246246","2015-02-06 17:10:35"
"5166","queryset","django-queryset","2015-01-04 19:20:53","359284","106","2017-06-05 11:11:08","0","246246","2015-02-06 17:10:25"
"5167","reactive-extensions-js","rxjs","2015-01-06 15:52:04","674326","0","","0","",""
"5168","slicing","slice","2015-01-07 07:33:18","1014938","110","2017-06-11 05:25:20","4","-1","2015-01-09 18:32:03"
"5170","passportjs","passport.js","2015-01-07 22:23:41","246246","60","2017-06-10 12:45:02","0","246246","2015-01-07 22:23:41"
"5171","apache-jmeter","jmeter","2015-01-08 19:12:31","1288","11","2017-04-07 12:06:22","0","1288","2015-01-08 19:12:31"
"5172","embedded-javascript","ejs","2015-01-09 06:26:35","3556874","0","","0","",""
"5173","array-slice","slice","2015-01-09 15:33:51","1014938","7","2016-09-21 18:37:24","3","246246","2015-01-30 19:44:13"
"5174","slices","slice","2015-01-09 17:30:36","2555451","24","2017-04-25 12:40:30","4","-1","2015-01-09 18:35:05"
"5175","string-slice","slice","2015-01-09 18:37:07","846892","0","","3","246246","2015-01-30 19:44:15"
"5176","google-datastore","google-cloud-datastore","2015-01-09 22:55:20","821657","0","","3","100297","2017-03-16 14:34:14"
"5177","gae-datastore","google-cloud-datastore","2015-01-09 22:55:30","821657","0","","2","100297","2017-03-16 14:27:21"
"5178","java-collections-api","collections","2015-01-11 12:24:16","1064245","121","2017-06-06 20:14:51","4","-1","2015-06-19 13:54:55"
"5179","windows-azure-blob","azure-storage-blobs","2015-01-13 07:38:11","605134","0","","1","246246","2015-02-06 17:09:48"
"5180","trellis","lattice","2015-01-14 10:38:32","134830","0","","0","",""
"5181","compass","compass-sass","2015-01-14 12:17:22","901944","0","","1","",""
"5182","scratch","mit-scratch","2015-01-14 16:54:18","3187556","44","2017-04-05 13:45:02","0","246246","2015-02-06 17:15:16"
"5183","nivo","nivo-slider","2015-01-16 02:44:59","707111","10","2017-03-10 20:07:50","0","707111","2015-01-16 02:44:59"
"5188","django-many-to-many","django-orm","2015-01-18 03:40:48","359284","0","","0","246246","2015-02-06 17:30:48"
"5189","django-template-tags","django-templates","2015-01-18 03:41:26","359284","3","2015-08-29 08:04:08","0","246246","2015-02-06 17:09:28"
"5190","django-fields","django-models","2015-01-18 03:47:25","359284","7","2017-03-31 05:10:05","0","246246","2015-02-06 17:08:39"
"5191","django-imagefield","django-models","2015-01-18 03:47:29","359284","3","2017-06-03 14:42:32","0","246246","2015-02-06 17:08:40"
"5192","django-multi-db","django-orm","2015-01-18 03:48:01","359284","1","2015-12-19 00:56:42","0","246246","2015-02-06 17:08:16"
"5193","bounded-wildcard","pecs","2015-01-19 05:32:08","1878670","0","","0","",""
"5194","sequelize","sequelize.js","2015-01-19 10:13:40","800016","316","2017-06-10 08:34:14","0","246246","2015-02-06 17:07:49"
"5195","amazon-lambda","aws-lambda","2015-01-19 17:43:21","775544","87","2017-06-07 20:39:40","4","-1","2016-11-06 21:23:46"
"5196","vba-macros","vba","2015-01-20 13:44:57","3198973","9","2016-11-08 14:52:00","3","246246","2015-02-06 17:07:19"
"5197","macros-vba","vba","2015-01-20 14:15:01","3198973","5","2017-04-04 09:42:45","3","246246","2015-02-06 17:07:21"
"5198","io.js","node.js","2015-01-21 19:07:36","269581","113","2017-05-18 16:35:41","4","-1","2015-05-14 10:43:19"
"5201","select-statement","sql","2015-01-24 08:38:57","4186297","15","2017-03-21 05:02:09","4","-1","2015-03-15 08:20:40"
"5203","iterative","iteration","2015-01-26 02:29:14","201359","73","2017-05-01 19:43:21","0","246246","2015-01-30 19:48:45"
"5204","reverse-polish-notation","postfix-notation","2015-01-26 20:56:08","246246","1","2015-03-09 16:26:56","0","246246","2015-01-26 20:56:08"
"5206","urlmappings","url-mapping","2015-01-27 02:01:15","487033","1","2016-01-19 02:15:49","0","246246","2015-02-06 17:06:57"
"5207","nth-of-type","css-selectors","2015-01-27 13:24:53","106224","12","2016-08-09 20:22:35","0","106224","2015-01-27 13:24:53"
"5208","mongodb-arrays","arrays","2015-01-29 01:26:30","3933332","6","2017-04-08 22:08:20","1","246246","2015-01-30 19:48:28"
"5210","quaternion","quaternions","2015-01-30 17:11:13","246246","57","2017-06-09 12:25:51","0","246246","2015-01-30 17:11:13"
"5211","publishing","publish","2015-01-30 18:17:12","354577","0","","0","",""
"5213","arquillian","jboss-arquillian","2015-01-31 12:49:42","577181","85","2017-06-06 17:42:27","0","246246","2015-02-04 16:38:12"
"5214","return-statement","return","2015-02-01 03:32:32","3204551","4","2016-02-26 17:36:13","0","246246","2015-02-02 21:55:40"
"5216","time-tag","html5","2015-02-02 21:52:12","246246","0","","0","246246","2015-02-02 21:52:12"
"5217","select-tag","html-select","2015-02-02 21:54:55","246246","12","2017-04-01 08:36:33","0","246246","2015-02-02 21:54:55"
"5218",".net-4.5.3",".net-4.6","2015-02-04 13:30:06","1870803","0","","0","",""
"5219","audio-playing","audio-player","2015-02-05 19:58:59","246246","23","2017-03-16 21:56:41","0","246246","2015-02-05 19:58:59"
"5220","alphablend","alphablending","2015-02-06 17:18:38","246246","1","2016-12-21 03:57:40","0","246246","2015-02-06 17:18:38"
"5221","facade-pattern","facade","2015-02-06 17:19:46","246246","2","2016-12-11 17:57:58","0","246246","2015-02-06 17:19:46"
"5222","office365-addin","office365-apps","2015-02-06 17:25:25","246246","0","","0","246246","2015-02-06 17:25:25"
"5223","move-semantics","move","2015-02-07 13:53:38","2069064","0","","0","",""
"5224","scalajs","scala.js","2015-02-07 20:00:29","1829647","38","2017-05-30 20:14:22","0","426671","2015-02-09 14:33:33"
"5226","meteorjs","meteor","2015-02-10 06:22:26","1269037","207","2017-06-07 14:39:04","0","246246","2015-02-10 18:32:30"
"5227","java-util-scanner","java.util.scanner","2015-02-10 15:46:40","106224","1","2016-10-22 19:10:38","0","106224","2015-02-10 15:46:40"
"5228","alternate-stylesheets","css","2015-02-10 18:32:02","246246","0","","0","246246","2015-02-10 18:32:02"
"5229","qt-stylesheet","qss","2015-02-11 15:06:21","246246","0","","0","246246","2015-02-11 15:06:21"
"5230","google-cloud","google-cloud-platform","2015-02-11 19:03:30","811","137","2017-06-08 08:23:17","0","811","2015-02-11 19:03:30"
"5231","webservlet","servlets","2015-02-11 21:21:17","157882","0","","2","",""
"5232","uipicker","uipickerview","2015-02-12 18:50:07","1226963","0","","0","",""
"5233","jquery-dynatree","dynatree","2015-02-12 19:27:34","19166","0","","0","",""
"5234","adf-faces","oracle-adf","2015-02-13 08:25:33","157882","0","","1","",""
"5235","x.509","x509","2015-02-15 22:41:45","246246","29","2017-05-26 04:55:38","0","246246","2015-02-15 22:41:45"
"5236","url-protocol","url-scheme","2015-02-16 03:34:31","3155639","0","","0","",""
"5237","uri-scheme","url-scheme","2015-02-16 03:35:24","3155639","0","","0","",""
"5238","unittest","unit-testing","2015-02-17 10:25:32","707458","325","2017-06-08 10:36:56","1","246246","2015-03-09 21:13:00"
"5239","encryption-asymmetric","public-key-encryption","2015-02-17 12:59:46","445517","0","","1","",""
"5241","inline-block","css","2015-02-18 14:49:26","246246","94","2017-05-10 11:41:40","0","246246","2015-02-18 14:49:26"
"5242","directories","directory","2015-02-18 16:35:47","246246","143","2017-05-22 16:12:43","0","246246","2015-02-18 16:35:47"
"5243","ilist","list","2015-02-21 01:25:23","23528","73","2017-06-10 08:59:10","4","-1","2015-06-19 13:54:46"
"5244","electronic-signature","digital-signature","2015-02-23 18:40:10","1218618","0","","-1","",""
"5246","peano-numbers","successor-arithmetics","2015-02-24 12:42:22","772868","0","","0","",""
"5247","cstring","c-strings","2015-02-24 21:22:41","15168","180","2017-06-03 15:11:52","0","246246","2015-03-09 21:12:44"
"5248","intellij-idea-14","intellij-14","2015-02-26 08:21:56","147024","0","","1","",""
"5249","css-combinators","css-selectors","2015-02-26 10:32:37","106224","0","","0","106224","2015-02-26 10:32:37"
"5251","stackoverflow-api","stackexchange-api","2015-03-08 16:36:19","246246","3","2016-06-23 10:04:39","0","246246","2015-03-08 16:36:19"
"5252","work-item-tracking","tfs-workitem","2015-03-08 16:55:58","736079","0","","0","",""
"5253","work-item","tfs-workitem","2015-03-08 16:56:06","736079","0","","0","",""
"5254","process-template","tfs-process-template","2015-03-08 17:04:52","736079","0","","0","",""
"5256","android-ui","android","2015-03-09 10:55:17","1061944","910","2017-06-09 21:26:37","4","-1","2015-03-24 21:10:20"
"5257","self-executing-function","iife","2015-03-09 15:40:13","1048572","0","","1","",""
"5259","dust.js-linkedin","dust.js","2015-03-09 21:52:32","938516","10","2015-07-29 08:07:57","4","-1","2015-04-30 19:47:33"
"5260","cpanm","cpan","2015-03-10 17:21:30","2019415","0","","0","",""
"5262","css-box-model","css","2015-03-11 02:34:59","2096695","6","2015-05-06 19:33:06","-1","246246","2015-03-22 22:09:49"
"5263","node-async","async.js","2015-03-11 03:18:38","1048572","0","","0","",""
"5264","stackoverflowerror","stack-overflow","2015-03-11 03:29:48","1048572","50","2017-06-04 17:17:53","1","707111","2015-03-11 04:27:20"
"5265","stackoverflowexception","stack-overflow","2015-03-11 03:29:53","1048572","29","2017-04-28 17:43:23","1","707111","2015-03-11 04:26:43"
"5268","turtle","turtle-graphics","2015-03-13 15:22:01","953482","0","","0","",""
"5269","pixel-shader","fragment-shader","2015-03-14 02:05:40","2423205","0","","0","",""
"5270","mysqld","mysql","2015-03-15 08:07:34","3653989","47","2017-04-23 21:05:19","1","246246","2015-03-22 22:09:14"
"5271","mysqlclient","mysql","2015-03-15 08:10:23","3653989","26","2017-06-07 16:31:02","0","246246","2015-03-22 22:09:18"
"5272","empty-string","string","2015-03-15 08:14:17","3653989","62","2017-06-07 00:26:20","1","246246","2015-03-22 22:09:24"
"5274","sub-arrays","arrays","2015-03-15 08:18:10","3653989","16","2017-05-02 12:05:33","4","-1","2015-05-12 19:30:29"
"5275","character-arrays","arrays","2015-03-15 08:19:43","3653989","62","2017-05-31 14:21:24","4","-1","2015-05-13 12:49:53"
"5282","ace.js","ace-editor","2015-03-15 12:41:24","1743328","0","","0","",""
"5284","elixir-lang","elixir","2015-03-17 15:56:47","408011","1","2016-10-29 13:40:15","0","246246","2015-03-22 22:11:26"
"5285","excel-macro","excel-vba","2015-03-18 16:13:12","1505120","24","2017-05-26 08:37:41","4","-1","2015-08-04 14:17:46"
"5286","videojs","video.js","2015-03-18 19:26:37","740233","95","2017-06-05 10:51:46","1","246246","2015-03-22 22:08:30"
"5287","uber","uber-api","2015-03-23 05:32:08","1438","117","2017-06-07 15:41:35","0","1438","2015-03-23 05:32:08"
"5288","azure-web-apps","azure-web-sites","2015-03-24 20:16:48","272109","22","2017-01-15 17:40:53","4","-1","2015-04-29 19:11:39"
"5289","smartbear-testcomplete","testcomplete","2015-03-25 15:27:40","113116","0","","0","",""
"5290","big-theta","big-o","2015-03-26 01:10:42","3440545","0","","2","",""
"5291","formulas","formula","2015-03-26 05:01:45","1505120","0","","1","",""
"5292","asymptotic-complexity","complexity-theory","2015-03-27 02:54:04","3440545","0","","1","",""
"5293","font-weight","css","2015-03-27 03:41:21","3155639","18","2017-03-16 23:41:48","4","-1","2015-04-17 01:22:02"
"5294","date-manipulation","manipulation","2015-03-27 04:53:38","3155639","0","","0","",""
"5295","pdb-python","pdb","2015-03-30 10:19:03","100297","0","","0","",""
"5296","swift-generics","generics","2015-04-01 21:03:18","2792531","70","2017-05-19 03:41:59","4","-1","2015-05-04 18:25:09"
"5297","cljx","clojure","2015-04-01 21:06:06","90801","0","","4","-1","2016-06-01 21:17:12"
"5298","sql-server-express-2012","sql-server-2012-express","2015-04-02 11:01:26","13302","0","","0","",""
"5299","yield-keyword","yield","2015-04-02 20:42:37","1048572","0","","2","",""
"5300","column-store-index","columnstore","2015-04-03 21:44:23","426671","0","","0","426671","2015-04-03 21:44:29"
"5301","sails","sails.js","2015-04-04 00:38:53","291180","155","2017-06-09 10:42:39","4","-1","2015-08-23 13:17:18"
"5303","dir","directory","2015-04-06 10:00:21","248065","61","2017-06-06 01:15:24","4","-1","2016-02-26 18:02:31"
"5307","swift1.2","swift","2015-04-09 16:28:28","19679","95","2016-03-04 10:00:09","0","19679","2015-04-09 16:31:46"
"5308","foreign-key-relationship","foreign-keys","2015-04-10 20:11:55","15168","0","","3","",""
"5309","java-generics","generics","2015-04-11 14:50:47","2792531","123","2017-06-10 16:00:34","4","-1","2015-06-19 13:54:38"
"5310","javascript-library","javascript","2015-04-11 23:27:02","2371861","106","2017-03-15 16:46:47","4","-1","2015-04-11 23:35:25"
"5311","deciphering","encryption","2015-04-12 09:43:31","1816580","22","2017-03-11 02:11:26","4","-1","2015-07-13 15:52:35"
"5312","c++17","c++1z","2015-04-14 17:27:18","1774667","453","2017-06-10 02:17:43","4","-1","2016-06-29 19:01:38"
"5314","reactjs-flux","flux","2015-04-16 15:51:45","1074592","0","","0","",""
"5316","percent-encoding","urlencode","2015-04-17 04:43:52","1014938","0","","0","",""
"5317","uriencoding","urlencode","2015-04-17 04:44:19","1014938","0","","0","",""
"5319","nw.js","node-webkit","2015-04-18 07:54:42","552792","0","","0","",""
"5320","angular-directive","angularjs-directive","2015-04-18 13:17:27","2435473","0","","3","",""
"5321","dialects","dialect","2015-04-18 18:34:13","59303","0","","0","59303","2015-04-18 18:34:32"
"5322","jquery-core","jquery","2015-04-20 10:10:19","4202224","0","","4","-1","2015-05-04 10:09:19"
"5323","angularjs-ui-router","angular-ui-router","2015-04-21 15:39:39","1873485","118","2016-02-11 21:22:19","4","-1","2015-10-15 11:30:02"
"5324","shellscript","shell","2015-04-22 20:58:49","387076","241","2017-06-07 17:11:54","4","-1","2015-05-03 10:09:19"
"5325","tableviewcell","uitableview","2015-04-23 13:52:10","2259721","0","","1","",""
"5326","nim","nimrod","2015-04-23 16:34:05","172690","0","","0","",""
"5327","jquery-live","jquery","2015-04-23 23:52:23","1464112","3","2015-12-22 20:46:19","4","-1","2015-08-03 04:07:50"
"5340","asn1","asn.1","2015-04-24 07:19:47","308705","0","","0","",""
"5341","geopositioning","geolocation","2015-04-25 00:16:54","1464112","0","","0","",""
"5342","iads","iad","2015-04-25 15:29:15","19679","14","2016-06-21 13:59:17","0","19679","2015-04-25 15:30:49"
"5343","oracle-commerce","atg","2015-04-27 01:30:01","330325","0","","1","",""
"5344","qliksense","qlikview","2015-04-27 07:35:47","2641576","0","","0","",""
"5345","qlikview.next","qlikview","2015-04-27 07:35:58","2641576","0","","0","",""
"5346","habtm","has-and-belongs-to-many","2015-04-27 18:02:32","106224","9","2016-12-06 16:11:10","0","106224","2015-04-27 18:02:32"
"5347","apiary","apiary.io","2015-04-28 08:49:22","123558","0","","2","",""
"5348","realm.io","realm","2015-04-28 22:04:56","246246","20","2017-03-28 05:03:43","0","246246","2015-04-28 22:04:56"
"5349","infix","infix-notation","2015-04-29 06:02:50","1114","70","2017-05-04 17:06:20","0","1114","2015-04-29 06:02:50"
"5350","azure-app-service","azure-web-sites","2015-04-29 18:42:34","21539","54","2017-05-26 05:54:35","4","-1","2015-04-30 18:42:14"
"5351","react","reactjs","2015-04-30 06:57:46","1633510","6464","2017-06-11 06:12:50","4","-1","2015-12-07 16:51:13"
"5352","custom-routes","routes","2015-04-30 09:36:55","671422","0","","1","",""
"5353","routing","routes","2015-04-30 10:49:32","671422","0","","1","",""
"5354","document.ready","document-ready","2015-04-30 14:33:23","229044","7","2017-01-15 21:04:36","0","229044","2015-04-30 14:33:23"
"5356","claims","claims-based-identity","2015-05-03 02:56:18","77501","0","","0","",""
"5357","xml-file","xml","2015-05-03 03:45:41","157957","0","","4","-1","2015-08-07 08:59:46"
"5358","microsoft-web-deploy","webdeploy","2015-05-04 19:53:09","736079","0","","0","",""
"5359","uidynamics","uikit-dynamics","2015-05-05 15:11:58","426671","3","2016-03-03 17:07:33","0","426671","2015-05-05 15:12:04"
"5363","object-lifetime","lifetime","2015-05-08 13:35:57","1708801","0","","0","",""
"5365","servicereference","service-reference","2015-05-10 01:30:36","76337","0","","1","",""
"5366","php-fpm","php","2015-05-10 21:05:10","782822","619","2017-06-09 10:26:41","4","-1","2015-05-22 12:41:23"
"5367","quartus","quartus-ii","2015-05-13 04:05:36","2572285","0","","-1","",""
"5368","mlint","matlab","2015-05-13 08:09:24","1714410","4","2016-03-27 07:54:10","4","-1","2015-08-11 17:42:09"
